2009.07.15,09:15,1.40593,1.40659,1.40461,1.40478,1355
2009.07.15,09:30,1.40477,1.40575,1.40441,1.40508,1323
2009.07.15,09:45,1.40510,1.40535,1.40471,1.40490,826
2009.07.15,10:00,1.40492,1.40529,1.40377,1.40477,997
2009.07.15,10:15,1.40477,1.40558,1.40435,1.40550,1092
2009.07.15,10:30,1.40551,1.40576,1.40432,1.40439,969
2009.07.15,10:45,1.40432,1.40470,1.40385,1.40451,793
2009.07.15,11:00,1.40454,1.40585,1.40409,1.40575,787
2009.07.15,11:15,1.40575,1.40664,1.40565,1.40629,948
2009.07.15,11:30,1.40627,1.40633,1.40580,1.40601,795
2009.07.15,11:45,1.40601,1.40621,1.40540,1.40585,528
2009.07.15,12:00,1.40583,1.40629,1.40514,1.40515,883
2009.07.15,12:15,1.40510,1.40632,1.40488,1.40626,845
2009.07.15,12:30,1.40626,1.40626,1.40540,1.40585,841
2009.07.15,12:45,1.40587,1.40821,1.40554,1.40811,970
2009.07.15,13:00,1.40773,1.40795,1.40657,1.40703,1012
2009.07.15,13:15,1.40702,1.40716,1.40579,1.40646,881
2009.07.15,13:30,1.40648,1.40853,1.40625,1.40810,1070
2009.07.15,13:45,1.40807,1.40844,1.40669,1.40758,1195
2009.07.15,14:00,1.40759,1.40914,1.40752,1.40869,1169
2009.07.15,14:15,1.40871,1.40924,1.40780,1.40841,900
2009.07.15,14:30,1.40838,1.40971,1.40789,1.40871,1196
2009.07.15,14:45,1.40876,1.41013,1.40850,1.40925,1612
2009.07.15,15:00,1.40927,1.40979,1.40839,1.40852,1151
2009.07.15,15:15,1.40866,1.40924,1.40755,1.40906,862
2009.07.15,15:30,1.40905,1.41025,1.40770,1.40988,1496
2009.07.15,15:45,1.40989,1.41021,1.40859,1.40910,1589
2009.07.15,16:00,1.40908,1.40920,1.40724,1.40830,1636
2009.07.15,16:15,1.40831,1.41081,1.40765,1.41051,1695
2009.07.15,16:30,1.41052,1.41120,1.40875,1.40880,1738
2009.07.15,16:45,1.40880,1.40939,1.40765,1.40834,1557
2009.07.15,17:00,1.40834,1.41031,1.40834,1.41030,1602
2009.07.15,17:15,1.41031,1.41123,1.40985,1.41048,1572
2009.07.15,17:30,1.41048,1.41178,1.41009,1.41082,1517
2009.07.15,17:45,1.41081,1.41178,1.41036,1.41150,1193
2009.07.15,18:00,1.41148,1.41176,1.40984,1.40998,1009
2009.07.15,18:15,1.40994,1.41084,1.40981,1.41018,1109
2009.07.15,18:30,1.41017,1.41137,1.40990,1.41021,832
2009.07.15,18:45,1.41016,1.41117,1.40909,1.40930,988
2009.07.15,19:00,1.40929,1.41082,1.40922,1.40987,886
2009.07.15,19:15,1.40985,1.41128,1.40955,1.41092,888
2009.07.15,19:30,1.41092,1.41193,1.41079,1.41171,892
2009.07.15,19:45,1.41176,1.41249,1.41111,1.41179,630
2009.07.15,20:00,1.41177,1.41338,1.41068,1.41148,771
2009.07.15,20:15,1.41147,1.41245,1.41124,1.41165,1089
2009.07.15,20:30,1.41163,1.41203,1.41100,1.41152,837
2009.07.15,20:45,1.41156,1.41319,1.41141,1.41273,903
2009.07.15,21:00,1.41275,1.41308,1.41180,1.41185,736
2009.07.15,21:15,1.41186,1.41221,1.41100,1.41154,700
2009.07.15,21:30,1.41154,1.41180,1.41108,1.41116,494
2009.07.15,21:45,1.41117,1.41172,1.41067,1.41067,655
2009.07.15,22:00,1.41064,1.41107,1.41027,1.41075,508
2009.07.15,22:15,1.41073,1.41084,1.41014,1.41033,226
2009.07.15,22:30,1.41030,1.41071,1.41025,1.41062,243
2009.07.15,22:45,1.41058,1.41075,1.41006,1.41070,330
2009.07.15,23:00,1.41065,1.41109,1.41056,1.41081,147
2009.07.15,23:15,1.41075,1.41154,1.41068,1.41115,361
2009.07.15,23:30,1.41110,1.41111,1.41046,1.41053,301
2009.07.15,23:45,1.41056,1.41056,1.40984,1.41011,213
2009.07.16,00:00,1.41009,1.41043,1.40926,1.40961,417
2009.07.16,00:15,1.40963,1.40971,1.40909,1.40948,255
2009.07.16,00:30,1.40946,1.40955,1.40918,1.40947,270
2009.07.16,00:45,1.40948,1.41029,1.40918,1.41010,325
2009.07.16,01:00,1.41009,1.41064,1.40859,1.40874,355
2009.07.16,01:15,1.40875,1.40915,1.40840,1.40856,336
2009.07.16,01:30,1.40858,1.40942,1.40841,1.40942,313
2009.07.16,01:45,1.40941,1.40946,1.40869,1.40928,395
2009.07.16,02:00,1.40928,1.41041,1.40891,1.40997,504
2009.07.16,02:15,1.40994,1.40996,1.40916,1.40955,441
2009.07.16,02:30,1.40955,1.40955,1.40724,1.40752,771
2009.07.16,02:45,1.40750,1.40788,1.40730,1.40766,477
2009.07.16,03:00,1.40766,1.40766,1.40661,1.40681,503
2009.07.16,03:15,1.40687,1.40800,1.40673,1.40766,531
2009.07.16,03:30,1.40767,1.40850,1.40759,1.40821,625
2009.07.16,03:45,1.40821,1.40854,1.40721,1.40844,565
2009.07.16,04:00,1.40842,1.40874,1.40686,1.40701,771
2009.07.16,04:15,1.40700,1.40732,1.40660,1.40670,711
2009.07.16,04:30,1.40669,1.40669,1.40612,1.40627,451
2009.07.16,04:45,1.40626,1.40737,1.40620,1.40682,491
2009.07.16,05:00,1.40684,1.40780,1.40683,1.40731,580
2009.07.16,05:15,1.40728,1.40729,1.40608,1.40687,576
2009.07.16,05:30,1.40683,1.40746,1.40660,1.40738,457
2009.07.16,05:45,1.40742,1.40816,1.40705,1.40724,672
2009.07.16,06:00,1.40720,1.40738,1.40637,1.40647,904
2009.07.16,06:15,1.40648,1.40735,1.40639,1.40671,756
2009.07.16,06:30,1.40674,1.40725,1.40658,1.40688,593
2009.07.16,06:45,1.40684,1.40744,1.40668,1.40702,660
2009.07.16,07:00,1.40699,1.40769,1.40674,1.40761,720
2009.07.16,07:15,1.40758,1.40810,1.40708,1.40768,699
2009.07.16,07:30,1.40768,1.40865,1.40768,1.40847,759
